Local time,Open,High,Low,Close,Volume
02.01.2023 15:54:00.000 GMT+0100,824.736,824.736,824.199,824.530,0.0097
02.01.2023 15:55:00.000 GMT+0100,824.918,825.151,824.730,824.730,0.0065
02.01.2023 15:56:00.000 GMT+0100,824.937,824.946,824.937,824.946,0.0032
02.01.2023 15:57:00.000 GMT+0100,824.589,824.589,824.142,824.358,0.0049
02.01.2023 15:58:00.000 GMT+0100,824.143,824.330,823.539,823.573,0.0227
02.01.2023 15:59:00.000 GMT+0100,823.346,823.770,823.331,823.737,0.0113
02.01.2023 16:00:00.000 GMT+0100,823.358,823.731,823.358,823.731,0.0049
02.01.2023 16:01:00.000 GMT+0100,823.524,823.524,823.167,823.348,0.013
02.01.2023 16:03:00.000 GMT+0100,823.355,823.531,823.355,823.357,0.0049
02.01.2023 16:04:00.000 GMT+0100,823.549,823.733,823.336,823.560,0.0292
02.01.2023 16:05:00.000 GMT+0100,823.758,823.949,823.527,823.949,0.0065
02.01.2023 16:06:00.000 GMT+0100,823.761,823.761,823.715,823.752,0.0065
02.01.2023 16:07:00.000 GMT+0100,823.799,823.799,823.721,823.721,0.0049
02.01.2023 16:08:00.000 GMT+0100,823.940,824.199,823.758,824.199,0.0081
02.01.2023 16:09:00.000 GMT+0100,824.367,824.367,824.125,824.125,0.0049
02.01.2023 16:10:00.000 GMT+0100,824.321,824.973,824.321,824.973,0.0081
02.01.2023 16:12:00.000 GMT+0100,824.928,824.945,824.928,824.945,0.0032
02.01.2023 16:13:00.000 GMT+0100,824.939,824.939,824.328,824.337,0.0113
02.01.2023 16:15:00.000 GMT+0100,824.364,824.573,824.348,824.349,0.0065
02.01.2023 16:16:00.000 GMT+0100,824.531,824.589,824.345,824.589,0.0065
02.01.2023 16:17:00.000 GMT+0100,824.543,824.543,824.543,824.543,0.0016
02.01.2023 16:19:00.000 GMT+0100,824.789,824.789,824.531,824.531,0.0049
02.01.2023 16:21:00.000 GMT+0100,824.551,824.551,824.551,824.551,0.0016
02.01.2023 16:23:00.000 GMT+0100,824.560,824.560,824.560,824.560,0.0016
02.01.2023 16:25:00.000 GMT+0100,824.318,824.961,824.318,824.730,0.0162
02.01.2023 16:26:00.000 GMT+0100,824.761,824.761,824.530,824.554,0.0081
02.01.2023 16:27:00.000 GMT+0100,824.333,824.333,824.333,824.333,0.0016
02.01.2023 16:28:00.000 GMT+0100,824.136,824.164,824.136,824.164,0.0032
02.01.2023 16:29:00.000 GMT+0100,824.115,824.564,824.115,824.564,0.0065
02.01.2023 16:30:00.000 GMT+0100,824.530,824.561,824.530,824.561,0.0032
02.01.2023 16:31:00.000 GMT+0100,824.599,824.599,824.533,824.539,0.0081
02.01.2023 16:32:00.000 GMT+0100,824.740,824.740,824.536,824.536,0.0049
02.01.2023 16:33:00.000 GMT+0100,824.140,824.151,824.136,824.151,0.0081
02.01.2023 16:34:00.000 GMT+0100,824.160,824.336,824.145,824.154,0.0097
02.01.2023 16:35:00.000 GMT+0100,824.361,824.767,824.331,824.539,0.0081
02.01.2023 16:36:00.000 GMT+0100,824.325,824.528,824.325,824.528,0.0032
02.01.2023 16:37:00.000 GMT+0100,824.357,824.536,824.148,824.318,0.013
02.01.2023 16:38:00.000 GMT+0100,824.370,824.755,824.370,824.728,0.0081
02.01.2023 16:40:00.000 GMT+0100,824.531,824.760,824.531,824.760,0.0032
02.01.2023 16:42:00.000 GMT+0100,824.942,824.942,824.942,824.942,0.0016
02.01.2023 16:43:00.000 GMT+0100,824.925,824.925,824.925,824.925,0.0016
02.01.2023 16:44:00.000 GMT+0100,825.125,825.125,825.125,825.125,0.0016
02.01.2023 16:46:00.000 GMT+0100,825.336,825.554,825.163,825.367,0.013
02.01.2023 16:47:00.000 GMT+0100,825.545,825.937,825.521,825.937,0.0146
02.01.2023 16:48:00.000 GMT+0100,825.930,826.731,825.761,826.731,0.0194
02.01.2023 16:49:00.000 GMT+0100,826.739,826.739,826.355,826.548,0.0081
03.01.2023 09:06:00.000 GMT+0100,820.930,821.152,820.534,820.589,0.0081
03.01.2023 09:07:00.000 GMT+0100,820.118,820.118,818.536,819.348,0.0227
03.01.2023 09:08:00.000 GMT+0100,819.549,821.739,818.915,821.370,0.0437
03.01.2023 09:09:00.000 GMT+0100,821.333,821.333,820.137,820.737,0.0292
03.01.2023 09:10:00.000 GMT+0100,820.789,820.789,819.745,819.957,0.0356
03.01.2023 09:11:00.000 GMT+0100,819.942,820.160,819.345,819.942,0.0178
03.01.2023 09:12:00.000 GMT+0100,820.573,821.558,820.155,820.743,0.0211
03.01.2023 09:13:00.000 GMT+0100,821.334,821.573,820.331,820.331,0.0227
03.01.2023 09:14:00.000 GMT+0100,821.124,821.361,820.734,821.324,0.0194
03.01.2023 09:15:00.000 GMT+0100,821.748,821.945,820.915,821.561,0.0227
03.01.2023 09:16:00.000 GMT+0100,821.343,821.557,821.118,821.340,0.0194
03.01.2023 09:17:00.000 GMT+0100,821.146,821.999,820.918,821.761,0.0259
03.01.2023 09:18:00.000 GMT+0100,822.139,822.367,821.958,822.367,0.0113
03.01.2023 09:19:00.000 GMT+0100,822.525,823.542,822.525,822.957,0.0243
03.01.2023 09:20:00.000 GMT+0100,822.967,823.958,822.951,823.937,0.0146
03.01.2023 09:21:00.000 GMT+0100,823.925,823.999,823.115,823.145,0.0178
03.01.2023 09:22:00.000 GMT+0100,823.143,823.143,822.724,822.724,0.0113
03.01.2023 09:23:00.000 GMT+0100,822.973,823.337,822.924,823.315,0.0097
03.01.2023 09:24:00.000 GMT+0100,823.125,823.370,822.927,823.370,0.0227
03.01.2023 09:25:00.000 GMT+0100,823.140,823.348,822.918,822.942,0.0146
03.01.2023 09:26:00.000 GMT+0100,823.146,823.355,823.115,823.355,0.0113
03.01.2023 09:27:00.000 GMT+0100,823.127,823.540,823.124,823.199,0.0178
03.01.2023 09:28:00.000 GMT+0100,823.118,823.967,823.118,823.967,0.0113
03.01.2023 09:29:00.000 GMT+0100,824.140,824.399,824.128,824.399,0.0097
03.01.2023 09:30:00.000 GMT+0100,824.557,824.733,824.321,824.527,0.0113
03.01.2023 09:31:00.000 GMT+0100,824.549,824.564,824.540,824.557,0.0081
03.01.2023 09:32:00.000 GMT+0100,823.749,824.158,823.534,824.118,0.0178
03.01.2023 09:33:00.000 GMT+0100,824.136,824.358,823.724,823.724,0.013
03.01.2023 09:34:00.000 GMT+0100,823.364,823.758,822.742,823.758,0.0211
03.01.2023 09:35:00.000 GMT+0100,823.964,824.552,823.964,824.124,0.013
03.01.2023 09:36:00.000 GMT+0100,824.564,824.564,823.924,824.367,0.0162
03.01.2023 09:37:00.000 GMT+0100,824.340,824.340,823.957,823.957,0.0049
03.01.2023 09:38:00.000 GMT+0100,824.134,824.134,823.727,823.727,0.0049
03.01.2023 09:39:00.000 GMT+0100,823.567,823.733,823.530,823.733,0.0065
03.01.2023 09:40:00.000 GMT+0100,823.334,823.543,823.137,823.167,0.013
03.01.2023 09:41:00.000 GMT+0100,822.943,822.943,822.145,822.145,0.0081
03.01.2023 09:42:00.000 GMT+0100,822.355,822.770,821.918,821.918,0.0113
03.01.2023 09:43:00.000 GMT+0100,821.933,821.933,820.925,821.551,0.0162
03.01.2023 09:44:00.000 GMT+0100,821.555,821.770,821.548,821.770,0.0049
03.01.2023 09:45:00.000 GMT+0100,821.589,822.137,821.543,822.137,0.0178
03.01.2023 09:46:00.000 GMT+0100,822.143,822.999,822.143,822.964,0.0178
03.01.2023 09:47:00.000 GMT+0100,822.333,823.560,822.333,823.518,0.0162
03.01.2023 09:48:00.000 GMT+0100,823.567,823.963,823.546,823.942,0.0065
03.01.2023 09:49:00.000 GMT+0100,824.161,824.352,824.161,824.352,0.0032
03.01.2023 09:50:00.000 GMT+0100,824.355,824.761,824.355,824.755,0.0162
03.01.2023 09:51:00.000 GMT+0100,824.725,825.164,824.130,825.164,0.0146
03.01.2023 09:52:00.000 GMT+0100,825.364,825.560,825.148,825.360,0.0081
03.01.2023 09:53:00.000 GMT+0100,825.327,825.554,825.327,825.554,0.0032
03.01.2023 09:54:00.000 GMT+0100,825.352,825.352,825.352,825.352,0.0016
03.01.2023 09:55:00.000 GMT+0100,825.915,826.146,825.915,825.940,0.0065
03.01.2023 09:57:00.000 GMT+0100,826.721,826.761,826.333,826.530,0.0162
03.01.2023 09:58:00.000 GMT+0100,826.561,826.951,826.337,826.951,0.0097
03.01.2023 09:59:00.000 GMT+0100,826.943,827.161,825.721,825.721,0.0178
03.01.2023 10:00:00.000 GMT+0100,825.560,826.752,825.560,826.161,0.0194
03.01.2023 10:01:00.000 GMT+0100,825.558,825.960,825.533,825.746,0.0259
03.01.2023 10:02:00.000 GMT+0100,825.989,827.161,825.989,826.349,0.0211
03.01.2023 10:03:00.000 GMT+0100,826.551,827.143,826.551,826.752,0.0097
03.01.2023 10:04:00.000 GMT+0100,826.734,827.155,826.557,826.918,0.013
03.01.2023 10:05:00.000 GMT+0100,827.389,827.389,826.945,827.163,0.0097
03.01.2023 10:06:00.000 GMT+0100,827.127,827.154,826.528,826.548,0.0113
03.01.2023 10:07:00.000 GMT+0100,826.918,826.955,826.718,826.955,0.0081
03.01.2023 10:08:00.000 GMT+0100,826.970,827.373,826.789,827.118,0.0081
03.01.2023 10:09:00.000 GMT+0100,827.143,827.567,826.325,827.539,0.0146
03.01.2023 10:10:00.000 GMT+0100,827.125,827.560,826.951,827.560,0.0113
03.01.2023 10:11:00.000 GMT+0100,827.146,827.527,827.146,827.337,0.0081
03.01.2023 10:12:00.000 GMT+0100,827.318,828.189,827.318,828.189,0.0065
03.01.2023 10:13:00.000 GMT+0100,827.945,828.164,827.542,828.164,0.0146
03.01.2023 10:14:00.000 GMT+0100,827.930,828.333,827.534,828.333,0.0146
03.01.2023 10:15:00.000 GMT+0100,828.128,829.170,828.128,828.964,0.0146
03.01.2023 10:16:00.000 GMT+0100,828.734,828.734,828.330,828.330,0.0049
03.01.2023 10:17:00.000 GMT+0100,828.389,828.389,828.370,828.370,0.0049
03.01.2023 10:18:00.000 GMT+0100,828.321,828.333,826.548,827.167,0.0178
03.01.2023 10:19:00.000 GMT+0100,827.330,827.749,827.330,827.749,0.0049
03.01.2023 10:20:00.000 GMT+0100,827.373,828.364,827.330,828.364,0.0211
03.01.2023 10:21:00.000 GMT+0100,828.354,828.363,827.973,828.334,0.0113
03.01.2023 10:22:00.000 GMT+0100,828.357,828.767,828.324,828.543,0.013
03.01.2023 10:23:00.000 GMT+0100,828.773,828.773,828.773,828.773,0.0016
03.01.2023 10:24:00.000 GMT+0100,828.924,829.189,828.599,829.189,0.0097
03.01.2023 10:25:00.000 GMT+0100,829.589,829.770,829.536,829.536,0.0081
03.01.2023 10:26:00.000 GMT+0100,829.557,829.725,828.740,828.746,0.013
03.01.2023 10:27:00.000 GMT+0100,828.773,829.143,828.773,828.967,0.0113
03.01.2023 10:28:00.000 GMT+0100,828.937,829.155,828.933,828.933,0.0049
03.01.2023 10:29:00.000 GMT+0100,828.933,828.933,828.933,828.933,0.0016
03.01.2023 10:30:00.000 GMT+0100,828.925,828.925,828.925,828.925,0.0032
03.01.2023 10:31:00.000 GMT+0100,828.940,828.967,828.940,828.942,0.0065
03.01.2023 10:32:00.000 GMT+0100,828.918,828.989,828.325,828.328,0.0146
03.01.2023 10:33:00.000 GMT+0100,828.328,828.527,828.318,828.527,0.0065
03.01.2023 10:34:00.000 GMT+0100,828.548,828.918,828.140,828.146,0.013
03.01.2023 10:35:00.000 GMT+0100,828.552,828.552,828.552,828.552,0.0016
03.01.2023 10:36:00.000 GMT+0100,828.555,829.328,828.555,828.940,0.0162
03.01.2023 10:37:00.000 GMT+0100,828.549,828.754,827.727,827.734,0.0211
03.01.2023 10:38:00.000 GMT+0100,827.961,828.199,827.918,827.918,0.0049
03.01.2023 10:39:00.000 GMT+0100,827.934,827.973,827.934,827.973,0.0032
03.01.2023 10:40:00.000 GMT+0100,827.754,828.164,827.754,827.915,0.0081
03.01.2023 10:41:00.000 GMT+0100,827.930,828.364,827.930,828.167,0.0081
03.01.2023 10:42:00.000 GMT+0100,828.145,828.173,827.915,827.927,0.0065
03.01.2023 10:43:00.000 GMT+0100,828.145,828.145,827.755,827.918,0.0097
03.01.2023 10:44:00.000 GMT+0100,828.160,828.160,827.961,827.961,0.0032
03.01.2023 10:45:00.000 GMT+0100,828.599,829.567,828.599,828.963,0.0178
03.01.2023 10:46:00.000 GMT+0100,829.333,829.364,829.154,829.364,0.0065
03.01.2023 10:47:00.000 GMT+0100,829.739,830.346,829.739,830.346,0.0113
03.01.2023 10:48:00.000 GMT+0100,830.154,830.154,828.961,828.967,0.013
03.01.2023 10:49:00.000 GMT+0100,828.945,829.167,828.945,828.957,0.0097
03.01.2023 10:50:00.000 GMT+0100,828.549,829.733,828.543,829.733,0.013
03.01.2023 10:51:00.000 GMT+0100,829.924,830.149,829.389,829.549,0.0162
03.01.2023 10:52:00.000 GMT+0100,829.333,829.752,829.333,829.734,0.0065
03.01.2023 10:53:00.000 GMT+0100,829.536,829.770,828.737,828.737,0.0146
03.01.2023 10:54:00.000 GMT+0100,828.957,828.964,828.324,828.754,0.0194
03.01.2023 10:55:00.000 GMT+0100,828.936,829.170,828.525,828.552,0.0113
03.01.2023 10:56:00.000 GMT+0100,828.757,829.758,828.757,829.557,0.0097
03.01.2023 10:57:00.000 GMT+0100,829.754,830.143,829.727,830.143,0.0049
03.01.2023 10:58:00.000 GMT+0100,830.345,831.963,830.345,831.399,0.0275
03.01.2023 10:59:00.000 GMT+0100,831.358,831.358,831.331,831.333,0.0065
03.01.2023 11:00:00.000 GMT+0100,831.345,831.345,830.563,830.573,0.0097
03.01.2023 11:01:00.000 GMT+0100,830.160,830.537,830.160,830.537,0.0049
03.01.2023 11:02:00.000 GMT+0100,830.315,830.534,830.315,830.534,0.0065
03.01.2023 11:03:00.000 GMT+0100,830.345,831.164,830.345,831.164,0.0081
03.01.2023 11:04:00.000 GMT+0100,830.548,831.173,830.339,831.173,0.0162
03.01.2023 11:05:00.000 GMT+0100,830.924,831.373,830.924,831.373,0.0097
03.01.2023 11:06:00.000 GMT+0100,831.940,831.940,830.933,831.336,0.0275
03.01.2023 11:07:00.000 GMT+0100,831.336,831.360,830.718,830.970,0.013
03.01.2023 11:08:00.000 GMT+0100,830.349,830.973,829.952,829.957,0.0194
03.01.2023 11:09:00.000 GMT+0100,829.931,830.337,829.924,830.149,0.0081
03.01.2023 11:10:00.000 GMT+0100,830.325,830.325,830.325,830.325,0.0016
03.01.2023 11:11:00.000 GMT+0100,830.167,830.399,829.928,830.399,0.0097
03.01.2023 11:12:00.000 GMT+0100,830.557,830.589,830.361,830.589,0.0049
03.01.2023 11:13:00.000 GMT+0100,830.354,830.354,829.761,830.157,0.0097
03.01.2023 11:15:00.000 GMT+0100,829.967,830.389,829.945,829.945,0.0081
03.01.2023 11:16:00.000 GMT+0100,829.951,830.551,829.924,830.348,0.0097
03.01.2023 11:17:00.000 GMT+0100,830.554,830.961,830.515,830.589,0.0146
03.01.2023 11:18:00.000 GMT+0100,830.721,830.721,829.924,830.189,0.0065
03.01.2023 11:19:00.000 GMT+0100,829.943,829.946,829.545,829.921,0.0113
03.01.2023 11:20:00.000 GMT+0100,830.152,830.152,829.554,829.758,0.0162
03.01.2023 11:21:00.000 GMT+0100,829.745,829.745,829.160,829.399,0.0097
03.01.2023 11:22:00.000 GMT+0100,829.534,829.545,829.534,829.545,0.0032
03.01.2023 11:23:00.000 GMT+0100,829.518,829.742,829.124,829.554,0.0162
03.01.2023 11:24:00.000 GMT+0100,829.524,829.757,829.358,829.552,0.0081
03.01.2023 11:25:00.000 GMT+0100,829.137,830.170,829.137,829.940,0.0097
03.01.2023 11:26:00.000 GMT+0100,829.957,830.339,829.928,830.163,0.0097
03.01.2023 11:27:00.000 GMT+0100,829.915,830.164,829.915,830.142,0.0097
03.01.2023 11:28:00.000 GMT+0100,830.189,830.770,830.143,830.731,0.0162
03.01.2023 11:29:00.000 GMT+0100,830.573,830.573,830.125,830.155,0.0097
03.01.2023 11:30:00.000 GMT+0100,830.199,831.163,830.199,830.924,0.0097
03.01.2023 11:31:00.000 GMT+0100,830.942,830.942,829.989,829.989,0.0097
03.01.2023 11:32:00.000 GMT+0100,830.125,830.125,829.730,829.730,0.0065
03.01.2023 11:33:00.000 GMT+0100,829.948,829.948,829.318,829.730,0.0113
03.01.2023 11:34:00.000 GMT+0100,829.725,829.725,829.725,829.725,0.0016
03.01.2023 11:35:00.000 GMT+0100,829.349,829.349,829.349,829.349,0.0016
03.01.2023 11:36:00.000 GMT+0100,828.731,828.924,828.731,828.924,0.0049
03.01.2023 11:37:00.000 GMT+0100,829.161,829.330,829.140,829.164,0.0065
03.01.2023 11:38:00.000 GMT+0100,829.163,829.928,829.163,829.928,0.0162
03.01.2023 11:39:00.000 GMT+0100,830.130,830.752,830.130,830.361,0.0097
03.01.2023 11:40:00.000 GMT+0100,830.324,830.552,830.318,830.318,0.0146
03.01.2023 11:41:00.000 GMT+0100,830.515,830.515,829.918,829.918,0.0032
03.01.2023 11:42:00.000 GMT+0100,829.721,829.721,829.564,829.564,0.0032
03.01.2023 11:44:00.000 GMT+0100,829.345,829.345,829.345,829.345,0.0016
03.01.2023 11:45:00.000 GMT+0100,829.540,829.540,829.137,829.361,0.0065
03.01.2023 11:46:00.000 GMT+0100,829.124,829.124,829.124,829.124,0.0016
03.01.2023 11:47:00.000 GMT+0100,829.389,829.389,829.389,829.389,0.0016
03.01.2023 11:49:00.000 GMT+0100,829.399,829.564,828.724,828.764,0.013
03.01.2023 11:50:00.000 GMT+0100,828.946,829.158,828.915,828.957,0.0097
03.01.2023 11:51:00.000 GMT+0100,828.948,828.961,827.925,828.189,0.0194
03.01.2023 11:52:00.000 GMT+0100,828.549,828.549,827.924,828.373,0.013
03.01.2023 11:54:00.000 GMT+0100,828.321,828.531,828.321,828.531,0.0032
03.01.2023 11:55:00.000 GMT+0100,828.767,828.767,828.727,828.727,0.0065
03.01.2023 11:56:00.000 GMT+0100,828.964,828.964,828.728,828.752,0.0065
03.01.2023 11:57:00.000 GMT+0100,828.746,828.746,828.746,828.746,0.0016
03.01.2023 11:58:00.000 GMT+0100,828.751,828.999,828.731,828.731,0.0081
03.01.2023 11:59:00.000 GMT+0100,828.940,829.334,828.940,829.334,0.0032
03.01.2023 12:00:00.000 GMT+0100,829.199,829.199,828.730,828.930,0.0113
03.01.2023 12:01:00.000 GMT+0100,828.767,828.767,828.728,828.728,0.0065
03.01.2023 12:02:00.000 GMT+0100,828.745,828.970,828.745,828.761,0.0049
03.01.2023 12:03:00.000 GMT+0100,828.743,828.963,828.733,828.963,0.0049
03.01.2023 12:04:00.000 GMT+0100,829.151,829.151,828.358,828.358,0.0049
03.01.2023 12:05:00.000 GMT+0100,828.346,828.954,828.333,828.954,0.0081
03.01.2023 12:06:00.000 GMT+0100,828.945,828.945,827.921,828.167,0.0178
03.01.2023 12:07:00.000 GMT+0100,827.937,828.158,827.931,827.931,0.0081
03.01.2023 12:10:00.000 GMT+0100,827.924,827.924,827.924,827.924,0.0016
03.01.2023 12:11:00.000 GMT+0100,827.989,828.173,827.933,828.139,0.0081
03.01.2023 12:13:00.000 GMT+0100,828.340,828.340,827.940,827.999,0.0065
03.01.2023 12:14:00.000 GMT+0100,828.154,828.173,828.136,828.161,0.0081
03.01.2023 12:15:00.000 GMT+0100,828.151,828.189,828.151,828.154,0.0065
03.01.2023 12:16:00.000 GMT+0100,828.321,828.557,828.321,828.557,0.0032
03.01.2023 12:17:00.000 GMT+0100,828.567,828.755,828.567,828.755,0.0032
03.01.2023 12:18:00.000 GMT+0100,828.789,828.789,828.789,828.789,0.0016
03.01.2023 12:19:00.000 GMT+0100,828.763,828.763,828.763,828.763,0.0016
03.01.2023 12:21:00.000 GMT+0100,828.764,828.764,828.343,828.761,0.0081
03.01.2023 12:22:00.000 GMT+0100,828.767,828.767,828.767,828.767,0.0016
03.01.2023 12:25:00.000 GMT+0100,828.740,828.740,828.339,828.536,0.0049
03.01.2023 12:26:00.000 GMT+0100,828.740,828.755,828.524,828.524,0.0065
03.01.2023 12:27:00.000 GMT+0100,828.746,828.746,828.546,828.558,0.0065
03.01.2023 12:29:00.000 GMT+0100,828.518,828.518,828.518,828.518,0.0016
03.01.2023 12:30:00.000 GMT+0100,828.730,828.939,828.718,828.939,0.0049
03.01.2023 12:31:00.000 GMT+0100,829.343,829.343,829.343,829.343,0.0016
03.01.2023 12:32:00.000 GMT+0100,829.539,829.539,829.539,829.539,0.0016
03.01.2023 12:33:00.000 GMT+0100,830.743,830.943,830.543,830.552,0.0146
03.01.2023 12:34:00.000 GMT+0100,830.533,830.737,830.533,830.737,0.0032
03.01.2023 12:35:00.000 GMT+0100,830.739,831.524,830.739,830.957,0.0097
03.01.2023 12:36:00.000 GMT+0100,831.163,831.163,830.921,831.142,0.0081
03.01.2023 12:37:00.000 GMT+0100,830.967,831.160,830.967,831.160,0.0032
03.01.2023 12:38:00.000 GMT+0100,831.127,831.137,831.127,831.137,0.0032
03.01.2023 12:40:00.000 GMT+0100,831.360,831.360,831.152,831.352,0.0049
03.01.2023 12:41:00.000 GMT+0100,831.336,831.336,831.336,831.336,0.0016
03.01.2023 12:42:00.000 GMT+0100,831.345,831.345,830.989,830.989,0.0097
03.01.2023 12:43:00.000 GMT+0100,830.736,830.736,829.921,830.146,0.0227
03.01.2023 12:44:00.000 GMT+0100,829.999,829.999,829.155,829.536,0.0146
03.01.2023 12:45:00.000 GMT+0100,829.557,829.557,828.724,829.137,0.0178
03.01.2023 12:46:00.000 GMT+0100,829.364,829.748,829.318,829.521,0.013
03.01.2023 12:47:00.000 GMT+0100,829.745,829.745,829.164,829.546,0.0097
03.01.2023 12:48:00.000 GMT+0100,829.148,829.148,829.133,829.133,0.0032
03.01.2023 12:49:00.000 GMT+0100,828.724,828.724,828.315,828.531,0.0081
03.01.2023 12:50:00.000 GMT+0100,828.342,828.742,828.128,828.742,0.0194
03.01.2023 12:51:00.000 GMT+0100,828.527,829.367,828.527,829.367,0.013
03.01.2023 12:52:00.000 GMT+0100,829.528,829.721,829.528,829.721,0.0032
03.01.2023 12:53:00.000 GMT+0100,829.567,829.567,829.125,829.321,0.0146
03.01.2023 12:54:00.000 GMT+0100,829.589,829.589,829.354,829.373,0.0049
03.01.2023 12:55:00.000 GMT+0100,829.163,829.549,829.163,829.330,0.0113
03.01.2023 12:57:00.000 GMT+0100,829.199,829.364,828.724,829.189,0.0178
03.01.2023 12:58:00.000 GMT+0100,829.134,829.354,829.124,829.354,0.0097
03.01.2023 12:59:00.000 GMT+0100,829.524,829.773,829.524,829.773,0.0032
03.01.2023 13:00:00.000 GMT+0100,829.534,829.725,829.534,829.573,0.0065
03.01.2023 13:01:00.000 GMT+0100,828.743,828.999,828.573,828.999,0.0081
03.01.2023 13:02:00.000 GMT+0100,828.957,829.740,828.957,829.740,0.0113
03.01.2023 13:03:00.000 GMT+0100,829.934,830.745,829.931,830.745,0.0097
03.01.2023 13:04:00.000 GMT+0100,830.139,830.533,830.139,830.333,0.0049
03.01.2023 13:05:00.000 GMT+0100,830.555,830.949,830.555,830.939,0.0081
03.01.2023 13:06:00.000 GMT+0100,830.924,831.189,830.924,831.118,0.0081
03.01.2023 13:07:00.000 GMT+0100,831.363,831.564,830.754,830.754,0.013
03.01.2023 13:08:00.000 GMT+0100,830.343,830.530,830.173,830.373,0.0113
03.01.2023 13:09:00.000 GMT+0100,830.360,830.360,829.942,830.137,0.0146
03.01.2023 13:10:00.000 GMT+0100,829.963,830.158,829.725,829.725,0.0081
03.01.2023 13:11:00.000 GMT+0100,829.745,829.745,829.745,829.745,0.0016
03.01.2023 13:12:00.000 GMT+0100,829.799,829.799,829.118,829.399,0.0162
03.01.2023 13:13:00.000 GMT+0100,828.946,829.189,828.340,828.967,0.0243
03.01.2023 13:14:00.000 GMT+0100,829.158,829.158,828.946,829.152,0.0049
03.01.2023 13:15:00.000 GMT+0100,828.746,829.167,828.746,829.125,0.0081
03.01.2023 13:16:00.000 GMT+0100,829.570,829.957,829.570,829.957,0.0113
03.01.2023 13:17:00.000 GMT+0100,829.925,829.925,829.721,829.721,0.0049
03.01.2023 13:18:00.000 GMT+0100,829.557,829.799,829.557,829.799,0.0032
03.01.2023 13:19:00.000 GMT+0100,829.734,830.155,829.734,830.155,0.0049
03.01.2023 13:20:00.000 GMT+0100,830.337,830.337,829.349,829.349,0.0113
03.01.2023 13:21:00.000 GMT+0100,829.518,829.930,829.518,829.930,0.0065
03.01.2023 13:26:00.000 GMT+0100,830.149,830.161,830.125,830.161,0.0049
03.01.2023 13:28:00.000 GMT+0100,829.940,830.199,829.940,830.151,0.0065
03.01.2023 13:29:00.000 GMT+0100,829.936,830.173,829.761,829.934,0.0113
03.01.2023 13:30:00.000 GMT+0100,829.736,829.918,829.736,829.918,0.0032
03.01.2023 13:31:00.000 GMT+0100,830.134,830.530,829.948,830.530,0.0081
